PSK;Pskov;Pskov;Pskow;Psków;Pskov;Pskov;Pszkov;Pskov;Pszkov;Pskov;Pskov;Ïñêîâ;Pihkovan;x
PUE_ADJ;Pueblo;Pueblo;Pueblo;Pueblo;Pueblo;Pueblo;Puebló;pueblo;Puebló;Pueblo;Pueblo;Ïóıáëî;Pueblo;x
PUE;Pueblo;Pueblo;Pueblo;Pueblo;Pueblo;Pueblo;Puebló;pueblo;Puebló;Pueblo;Pueblo;Ïóıáëî;Pueblo;x
QAR_ADJ;Qara Koyunlu;Qara Koyunlu;Qara Koyunlu;Qara Koyunlu;Qara Koyunlu;Qara Koyunlu;Qara Koyunlu;Qara Koyunlu;Qara Koyunlu;Qara Koyunlu;Qara Koyunlu;Êàğà Êîşíëó;Qara Koyunlu;x
QAR;Qara Koyunlu;Qara Koyunlu;Qara Koyunlu;Qara Koyunlu;Qara Koyunlu;Qara Koyunlu;Qara Koyunlu;Qara Koyunlu;Qara Koyunlu;Qara Koyunlu;Qara Koyunlu;Êàğà Êîşíëó;Qara Koyunlu;x
QAS_ADJ;Qasim;Qasim;Qasim;Kasim;Qasim;Qasim;Qasim;Qasim;Qasim;Qasim;Qasim;Êàñèì;Qasim;x
QAS_democracy;The Qasim Republic;La République Qasim;Der Qasim-Republik;Republika Qasim;La República Qasim;la Repubblica Qasim;A Qasim Köztársaság;Qasim republika;A Qasim Köztársaság;de Qasim Republiek;A República Qasim;Ğåñïóáëèêà Êàñèì;Qasim tasavalta;x
QAS_proletarian_dictatorship;The Qasim Proletariate;Le prolastère Qasim;Das Qasim-Proletariat;Kasim Proletariate;El Proletariado Qasim;il proletariato Qasim;A Qasim proletariátus;Qasim Proletariate;A Qasim proletariátus;Qasim het proletariaat;O Proletariado Qasim;Ïğîïàãàíäà Êàñèìà;Qasim Proletariate;x
QAS;The Qasim Khanate;Le Qasim Khanate;Der Qasim Khanate;Kasim Chanat;El Qasim Khanate;il Khanato Qasim;A Qasim Khanate;Qasim Khanate;A Qasim Khanate;de Qasim Khanate;O Qasim Khanate;Êàñèìñêîå Õàíñòâî;Qasim Khanate;x
QIN_ADJ;Qin;Qin;Qin;Qin;Qin;Qin;Qin;Qin;Qin;Qin;Qin;Öèíü;Qin;x
QIN_democracy;The Republic of Qin;La République de Qin;Die Republik Qin;Republika Qin;La República de Qin;la Repubblica di Qin;Köztársaság Qin;Republiky Qin;Köztársaság Qin;de Republiek Qin;A República de Qin;Ğåñïóáëèêà Öèíü;tasavallan Qin;x
QIN_fascist_dictatorship_ADJ;Beijing;Pékin;Peking;Pekin;Beijing;Pechino;Peking;Peking;Peking;Beijing;Pequim;Ïåêèí;Peking;x
QIN_fascist_dictatorship;The Beijing Republic;La République de Pékin;Die Pekinger Republik;Republika Beijing;La república de Beijing;la Repubblica di Pechino;A pekingi Köztársaság;Peking republika;A pekingi Köztársaság;de Beijing Republiek;A república de Beijing;Ïåêèíñêàÿ Ğåñïóáëèêà;Peking tasavalta;x
QIN_proletarian_dictatorship;The People's Republic of Qin;La République populaire de Qin;Der Volksrepublik Qin;Chiñska Republika Ludowa Qin;La República Popular de Qin;La Repubblica popolare di Qin;A Népköztársaság Qin;Qin lidové republiky;A Népköztársaság Qin;de People's Republic of Qin;A República Popular da Qin;Íàğîäíàÿ Ğåñïóáëèêà Öèíü;kansantasavallan Qin;x
QIN;The Qin Dynasty;La dynastie Qin;Die Qin-Dynastie;Dynastia Qin;La dinastía Qin;la dinastia Qin;A Qin-dinasztia;dynastie Cchin;A Qin-dinasztia;de Qin-dynastie;A Dinastia Qin;Äèíàñòèÿ Öèíü;Qin-dynastian;x
RAG_ADJ;Ragusan;Ragusan;Ragusan;Ragusan;Ragusan;ragusano;Ragusan;Ragusan;Ragusan;Ragusan;Ragusan;Ğàãóñàí;Ragusan;x
RAG;Ragusa;Raguse;Ragusa;Ragusa;Ragusa;Ragusa;Ragusa;Ragusa;Ragusa;Ragusa;Ragusa;Ğàãóçà;Ragusa;x
RAJ_ADJ;Rajputana;Rajputana;Rajputana;Rajputana;Rajputana;Rajputana;Rajputana;Rajputana;Rajputana;Rajputana;Rajputana;Ğàéïóòàíà;Rajputana;x
RAJ;Rajputana;Rajputana;Rajputana;Rajputana;Rajputana;Rajputana;Rajputana;Rajputana;Rajputana;Rajputana;Rajputana;Ğàéïóòàíà;Rajputana;x
RAM_ADJ;Ramazanid;Ramazanid;Ramazanid;Ramazanid;Ramazanid;Ramazanid;Ramazanid;Ramazanid;Ramazanid;Ramazanid;Ramazanid;Ğàìàçàíèä;Ramazanid;x
RAM;Ramazan;Ramazan;Ramazan;Ramazan;Ramazan;Ramazan;Ramazan;Ramazan;Ramazan;Ramazan;Ramazan;Ğàìàçàí;Ramazan;x
RFR_ADJ;Nanbu;Nanbu;Nanbu;Nanbu;Nanbu;Nanbu;Nanbu;Nanbu;Nanbu;Nanbu;Nanbu;Íàíáó;Nanbu;x
RFR;Nanbu;Nanbu;Nanbu;Nanbu;Nanbu;Nanbu;Nanbu;Nanbu;Nanbu;Nanbu;Nanbu;Íàíáó;Nanbu;x
RIG_ADJ;Rigan;Rigan;Rigan;Rigan;Rigan;Rigan;Rigan;Rigan;Rigan;Rigan;Rigan;Ğèãàí;Rigan;x
RIG;Riga;Riga;Riga;Ryga;Riga;Riga;Riga;Riga;Riga;Riga;Riga;Ğèãà;Riika;x
RME_ADJ;Roman;romain;römisch;rzymski;romano;romano;római;rímskı;római;Romeins;romano;Ğèìñêèé;roomalainen;x
RME_anarcho_liberal;Res Monetaria;Res Monetaria;Res Monetaria;Res Monetaria;Res Monetaria;res Monetaria;res Monetaria;Res Monetaria;res Monetaria;Res Monetaria;Res Monetaria;Ğåñ Ìîíåòàğèà;Res monetaria;x
RME_communist;Koinotita;Koinotita;Koinotita;Koinotita;Koinotita;Koinotita;Koinotita;Koinotita;Koinotita;Koinotita;Koinotita;Êîèíîòèòà;Koinotita;x
RME_conservative;Status Quo Faction;Statut Quo Faction;Status Quo Fraktion;Status quo Faction;Status Quo Faction;Fazione Status Quo;Status Quo Frakció;Status Quo Faction;Status Quo Frakció;Status Quo Faction;Status Quo Faction;Ñòàòóñ Êâî Ôğàêöèÿ;Status Quo Faction;x
RME_democracy;Senatorial Rome;Rome Sénatoriale;Senatorisches Rom;Senatorskich Rzym;Roma senatorial;Roma Senatoria;szenátusi Róma;Senátní Rím;szenátusi Róma;Senatorial Rome;Senatorial Roma;Ñåíàòîğñêèé Ğèì;senaatin Rome;x
RME_fascist;Caesar's Faction;Faction de César;Cäsars Fraktion;Frakcja Cezara;Facción de César;Fazione di Cesare;Caesar Frakció;Caesaruv Faction;Caesar Frakció;Caesar's Faction;Faction de César;Ôğàêöèÿ Öåçàğÿ;Caesarin Faction;x
RME_foederati;Foederati;Foederati;Foederati;Foederati;Foederati;Foederati;Foederati;Foederati;Foederati;Foederati;Foederati;Ôåäåğàòû;Foederati;x
RME_Kyriarchia;Kyriarchia;Kyriarchia;Kyriarchia;Kyriarchia;Kyriarchia;Kyriarchia;Kyriarchia;Kyriarchia;Kyriarchia;Kyriarchia;Kyriarchia;Êûğèàğ÷èà;Kyriarchia;x
RME_liberal;Res Liberalia;Res Liberalia;Res Liberalia;Res Liberalia;Res Liberalia;res Liberalia;res Liberalia;Res Liberalia;res Liberalia;Res Liberalia;Res Liberalia;Ğåñ Ëèáåğàëèà;Res Liberalia;x
RME_proletarian_dictatorship;The Union of Rome;L'Union de Rome;Die Union von Rom;Zwi¹zek Rzymie;La Unión de Roma;l'Unione di Roma;Az Unió a Római;Svaz Rím;Az Unió a Római;de Unie van Rome;A União de Roma;Ñîşç Ğèìà;Unionin Rooman;x
RME_radical_party;Res Plutonis;Res Plutonis;Res Plutonis;Res Plutonis;Res Plutonis;res Plutonis;res Plutonis;Res Plutonis;res Plutonis;Res Plutonis;Res Plutonis;Ğåñ Ïëóòîíèñ;Res Plutonis;x
RME_reactionary;Patrikioi;Patrikioi;Patrikioi;Patrikioi;Patrikioi;Patrikioi;Patrikioi;Patrikioi;Patrikioi;Patrikioi;Patrikioi;Ïàòğèêèîè;Patrikioi;x
RME_socialist;Koinonikistai;Koinonikistai;Koinonikistai;Koinonikistai;Koinonikistai;Koinonikistai;Koinonikistai;Koinonikistai;Koinonikistai;Koinonikistai;Koinonikistai;Êîèíîíèêèñòàè;Koinonikistai;x
RME_varangian_guard;Varangian Guard;Varangian Guard;Varangian Guard;Varangian Guard;Varangian Guard;Varangian Guard;Varangian Guard;Varangian Guard;Varangian Guard;Varangian Guard;Varangian Guard;Âàğÿæñêàÿ Ãâàğäèÿ;Varangian Guard;x
RME_XKM;XKM;XKM;XKM;XKM;XKM;XKM;XKM;XKM;XKM;XKM;XKM;ÕÊÌ;XKM;x
RME;The Roman Empire;l'Empire romain;Das römische Reich;Imperium Rzymskie;el imperio Romano;l'Impero Romano;A Római Birodalom;Rímská ríše;A Római Birodalom;het Romeinse Rijk;O Império Romano;Ğèìñêàÿ Èìïåğèÿ;Rooman valtakunta;x
RVA_ADJ;Ravensburger;Ravensburger;Ravensburger;Ravensburger;Ravensburger;Ravensburger;Ravensburger;Ravensburger;Ravensburger;Ravensburger;Ravensburger;Ğàâåíñáóğãåğ;Ravensburger;x
RVA;Ravensburg;Ravensburg;Ravensburg;Ravensburg;Ravensburg;Ravensburg;Ravensburg;Ravensburg;Ravensburg;Ravensburg;Ravensburg;Ğàâåíñáóğãà;Ravensburg;x
RWA_ADJ;Rwandan;Rwandais;Ruandisch;Rwandy;Ruandés;ruandese;ruandai;Rwandan;ruandai;Rwandese;Ruandês;Ğóàíäèéñêàÿ;Ruandan;x
RWA;Rwanda;Rwanda;Ruanda;Rwandy;Ruanda;Ruanda;Ruanda;Rwanda;Ruanda;Rwanda;Ruanda;Ğóàíäà;Ruanda;x
RYA_ADJ;Ryazani;Ryazani;Ryazani;Ryazani;Ryazani;Ryazano;Ryazani;Ryazani;Ryazani;Ryazani;Ryazani;Ğÿçàíè;Ryazani;x
RYA;Ryazan;Ryazan;Rjasan;Riazan;Ryazan;Ryazan;Ryazan;Ryazan;Ryazan;Ryazan;Ryazan;Ğÿçàíü;Ryazan;x
RYU_ADJ;Ryukyuan;Ryukyuan;Ryukyuan;Ryukyuan;Ryukyuan;Ryukyuano;Ryukyu;Ryukyuan;Ryukyu;Ryukyuan;Ryukyuan;Ğşêşàí;Ryukyuan;x
RYU_fascist;Three Mountains Party;Fête des Trois Montagnes;Drei Berge Partei;Trzy Góry Party;Fiesta de las Tres Montañas;Partito delle Tre Montagne;Három hegység fél;Tri Hory Party;Három hegység fél;Drie Party Bergen;Partido das três montanhas;Òğè Ãîğû;Kolme vuoret Party;x
RYU;Ryukyu;Ryukyu;Ryukyu;Riukiu;Ryukyu;Ryukyu;Ryukyu;Rjúkjú;Ryukyu;Ryukyu;Ryukyu;Ğşêş;Ryukyu;x
RZW_ADJ;Butuan;Butuan;Butuan;Butuan;Butuan;Butuan;Butuan;Butuan;Butuan;Butuan;Butuan;Áóòóàí;Butuan;x
RZW;Butua;Butua;Butua;Butua;Butua;Butua;Butua;Butua;Butua;Butua;Butua;Áóòóà;Butua;x
SAV_ADJ;Savoyard;savoyard;Savoyen;Sabaudczyk;saboyano;savoiardo;szavojai;savojskı rodák;szavojai;savoyard;Savoyard;Ñàâîÿğ;Savoyard;x
SAV;Savoy;Savoie;Wirsing;Savoy;Saboya;Savoia;Savoy;Savojsko;Savoy;Savoy;Savoy;Ñàâîéñêàÿ Êàïóñòà;savoijinkaali;x
SBA_ADJ;Shiba;Shiba;Shiba;Shiba;Shiba;Shiba;Shiba;Shiba;Shiba;Shiba;Shiba;Ñèáà;Shiba;x
SBA;Shiba;Shiba;Shiba;Shiba;Shiba;Shiba;Shiba;Shiba;Shiba;Shiba;Shiba;Ñèáà;Shiba;x
SBR;Siberia;Sibérie;Sibirien;Syberia;Siberia;Siberia;Szibéria;Sibiø;Szibéria;Siberië;Sibéria;Ñèáèğü;Siperia;x
SBR_ADJ;Siberian;sibérien;sibirisch;syberyjski;siberiano;siberiano;szibériai;sibiøskı;szibériai;siberisch;Siberiano;ñèáèğñêèé;siperialainen;x
SGU_ADJ;Segu;Segu;Segu;Segu;Segu;Segu;Segu;Segu;Segu;Segu;Segu;Ñåãó;segu;x
SGU;Segu;Segu;Segu;Segu;Segu;Segu;Segu;Segu;Segu;Segu;Segu;Ñåãó;segu;x
SHA_ADJ;Shawnee;Shawnee;Shawnee;Shawnee;Shawnee;Shawnee;Shawnee;Shawnee;Shawnee;Shawnee;Shawnee;Øîíè;Shawnee;x
SHA;Shawnee;Shawnee;Shawnee;Shawnee;Shawnee;Shawnee;Shawnee;Shawnee;Shawnee;Shawnee;Shawnee;Øîíè;Shawnee;x
SHO_ADJ;Shoshone;Shoshone;Shoshone;Shoshone;Shoshone;Shoshone;Shoshone;Shoshone;Shoshone;Shoshone;Shoshone;Øîøîíå;Shoshone;x
SHO;Shoshone;Shoshone;Shoshone;Shoshone;Shoshone;Shoshone;Shoshone;Shoshone;Shoshone;Shoshone;Shoshone;Øîøîíå;Shoshone;x
SIB_ADJ;Sibirian;Sibérien;Sibirian;Sibirian;Sibirán;Sibirian;Sibirian;Sibirskı;Sibirian;Sibirian;Sibirian;Ñèáèğñêèå;Sibirian;x
SIB;Sibir;Sibir;Sibir;Sibir;Sibir;Sibir;sibir;Sibir;sibir;Sibir;Sibir;Ñèáèğ;Sibir;x
SII_ADJ;Sicilian;Sicilien;sizilianisch;sycylijski;siciliano;siciliano;szicíliai;sicilskı;szicíliai;Siciliaans;siciliano;Ñèöèëèéñêèé;sisilialainen;x
SII;Sicily;Sicile;Sizilien;Sycylia;Sicilia;Sicilia;Szicília;Sicílie;Szicília;Sicilië;Sicília;Ñèöèëèÿ;Sisilia;x
SIL_ADJ;Silesian;Silésien;Schlesisch;Œl¹skie;Silésia;Slesia;Sziléziai;silesian;Sziléziai;Silesian;Silésia;Ñèëåçñêèé;Silesian;x
SIL;Silesia;Silésie;Schlesien;Œlask;Silesia;Slesia;Szilézia;Silesia;Szilézia;Silesia;Silésia;Ñèëåçèÿ;Sleesia;x
SIO_ADJ;Sioux;Sioux;Sioux;Sioux;siux;Sioux;sziú;Sioux;sziú;Sioux;Sioux;Ñèó;Sioux;x
SIO;Sioux;Sioux;Sioux;Sioux;siux;Sioux;sziú;Sioux;sziú;Sioux;Sioux;Ñèó;Sioux;x
SKA_ADJ;Sakalava;Sakalava;Sakalava;Sakalava;Sakalava;Sakalava;Sakalava;Sakalava;Sakalava;Sakalava;Sakalava;Ñàêàëàâà;Sakalava;x
SKA;Sakalava;Sakalava;Sakalava;Sakalava;Sakalava;Sakalava;Sakalava;Sakalava;Sakalava;Sakalava;Sakalava;Ñàêàëàâà;Sakalava;x
SKH;Sakha;Sakha;Sakha;Sakha;Sakha;Sakha;Sakha;Sakha;Sakha;Sakha;Sakha;ßêóòñêèé;Sahan;x
SKH_ADJ;Yakut;yakut;Jakut;Jakut;Yakut;Yakut;jakut;Yakut;jakut;Jakoet;Yakut;ÿêóò;jakuutti;x
SLE_ADJ;Sierra Leonean;Sierra Leonais;Sierra Leonean;Sierra Leone;Sierra Leona;Sierra Leonese;Sierra Leone;Sierra Leonean;Sierra Leone;Sierra Leonean;Serra Leoa;Ñüåğğà-Ëåîíå;Sierra Leonea;x
SLE;Sierra Leone;Sierra Leone;Sierra Leone;Sierra Leone;Sierra Leona;Sierra Leone;Sierra Leone;Sierra Leone;Sierra Leone;Sierra Leone;Serra Leoa;Ñüåğğà-Ëåîíå;Sierra Leone;x
SLN_ADJ;Sligonian;Sligonian;Sligonisch;Sligonian;Sligonian;Sligonian;Sligonian;Sligonian;Sligonian;Sligonian;Sligonian;Ñëèãîíèàí;Sligonian;x
SLN;Sligo;Sligo;Sligo;Sligo;Sligo;Sligo;Sligo;Sligo;Sligo;Sligo;Sligo;Ñëàéãî;Sligo;x
SLZ_ADJ;Salzburgian;Salzbourg;Salzburgisch;Salzburgian;Salzburgian;salisburghese;salzburgi;Salzburgian;salzburgi;Salzburgse;Salzburgian;Ñàëçáóğãèàí;Salzburgian;x
SLZ;Salzburg;Salzbourg;Salzburg;Salzburg;Salsburgo;Salisburgo;Salzburg;Salzburg;Salzburg;Salzburg;Salzburg;Çàëüöáóğã;Salzburg;x
SMI_ADJ;Sami;Sami;Sami;Sami;Sami;Sami;Sami;Sami;Sami;Sami;Sami;Ñàìè;Sami;x
SMI;Sami;Sami;Sami;Sami;Sami;Sami;Sami;Sami;Sami;Sami;Sami;Ñàìè;Sami;x
SMO_ADJ;Smolenskian;Smolenskian;Smolenskian;Smoleñskian;Smolenskian;Smolenskiano;Smolenskian;Smolenskian;Smolenskian;Smolenskian;Smolenskian;Ñìîëåíñêèàí;Smolenskian;x
SMO;Smolensk;Smolensk;Smolensk;Smolensk;Smolensk;Smolensk;Szmolenszk;Smolensk;Szmolenszk;Smolensk;Smolensk;Ñìîëåíñê;Smolensk;x
SMZ_ADJ;Shimazu;Shimazu;Shimazu;Shimazu;Shimazu;Shimazu;Shimazu;Šimazu;Shimazu;Shimazu;Shimazu;Ñèìàäçó;Shimazu;x
SMZ;Shimazu;Shimazu;Shimazu;Shimazu;Shimazu;Shimazu;Shimazu;Šimazu;Shimazu;Shimazu;Shimazu;Ñèìàäçó;Shimazu;x
SNA_ADJ;Sienese;Siennois;Sienese;Sienie;Sienese;senese;sienai;Sienese;sienai;Siena;Sienese;Ñèåíåñå;Sienese;x
SNA;Siena;Sienne;Siena;Siena;Siena;Siena;Siena;Siena;Siena;Siena;Siena;Ñèåíà;Siena;x
SOF_ADJ;Sofalan;Sofalan;Sofalan;Sofalan;Sofalan;Sofalano;Sofalan;Sofalan;Sofalan;Sofalan;Sofalan;Ñîôàëàí;Sofalan;x
SOF;Sofala;Sofala;Sofala;Sofala;Sofala;Sofala;Sofala;Sofala;Sofala;Sofala;Sofala;Ñîôàëà;Sofala;x
SOM_ADJ;Somalian;Somalien;Somalisch;Somalian;somalí;Somalo;szomáliai;Somálskı;szomáliai;Somalisch;Somaliano;Ñîìàëèéñêèé;Somalian;x
SOM;Somalia;Somalie;Somalia;Somali;Somalia;Somalia;Szomáliában;Somálsko;Szomáliában;Somalië;Somália;Ñîìàëè;somalia;x
SON_ADJ;Songhai;Songhai;Songhai;Songhai;Songhai;Songhai;szongai;Songhai;szongai;Songhai;Songhai;Ñîíãõàè;Songhai;x
SON;Songhai;Songhai;Songhai;Songhai;Songhai;Songhai;szongai;Songhai;szongai;Songhai;Songhai;Ñîíãõàè;Songhai;x
SRD_ADJ;Sardinian;Sarde;Sardischen;Sardynii;sardo;sardo;szardíniai;sardinskı;szardíniai;Sardijns;Sardo;Ñàğäèíåö;Sardinian;x
SRD;Sardinia;Sardaigne;Sardinien;Sardynia;Cerdeña;Sardegna;Szardínia;Sardinie;Szardínia;Sardinië;Sardenha;Ñàğäèíèÿ;Sardinia;x
SRU_ADJ;Saruhanid;Sarouhanid;Saruhanid;Saruhanid;Saruhanid;Saruhanide;Saruhanid;Saruhanid;Saruhanid;Saruhanid;Saruhanid;Ñàğóõàíèä;Saruhanid;x
SRU;Saruhan;Saruhan;Saruhan;Saruhan;Saruhan;Saruhan;Saruhan;Saruhan;Saruhan;Saruhan;Saruhan;Ñàğóõàí;Saruhan;x
SST_ADJ;Shan;Shan;Shan;Shan;Shan;Shan;Shan;Shan;Shan;Shan;Shan;Øàí;Shan;x
SST;The Shan States;Les états Shan;Die Shan-Staaten;Shan Zjednoczone;Los estados Shan;Shan;A Shan Államokban;Šanská státy;A Shan Államokban;de Shan staten;Os estados Shan;Ñòğàíû Øàíÿ;Shan valtiot;x
STY_ADJ;Styrian;Styrie;Steirisch;Styrii;Estonio;Stiria;stájer;Štırská;stájer;Styrian;Estíria;Øòèğèè;Styrian;x
STY;Styria;Styrie;Steiermark;Styria;Estiria;Stiria;Stájerország;Štırsko;Stájerország;Stiermarken;Estíria;Øòèğèÿ;Steiermark;x
SUD_ADJ;Sudanese;Soudanais;Sudanesen;Sudañczycy;sudanés;Sudanese;szudáni;súdánskı;szudáni;Soedanees;sudanês;Ñóäàíñêèé;Sudanin;x
SUD;Sudan;Soudan;Sudan;Sudan;Sudán;Sudan;Szudán;Súdánu;Szudán;Soedan;Sudão;Ñóäàí;Sudan;x
SUE_ADJ;Suebi;Suève;Sueben;Suebi;Suebi;Suebi;szvébek;Suebi;szvébek;Suebi;Suebi;Ñâåâèé;Sveba;x
SUE;The Kingdom of the Suebi;Le Royaume des Suèves;Das Königreich der Sueben;Królestwo Suebi;El Reino de los Suevos;Il regno dei Suebi;A Suebi Királysága;Království Suebí;A Suebi Királysága;Het koninkrijk van de Suebi;O Reino dos Suebi;Êîğîëåâñòâî Ñóıáè;Suebin kuningaskunta;x
SUE_democracy;The Republic of the Suebi;La République des Suèves;Die Republik der Sueben;Republika Suebi;La República de los Suevos;La Repubblica dei Suebi;A Suebi Köztársaság;Republika Suebi;A Suebi Köztársaság;De republiek van de Suebi;A República dos Suebi;Ğåñïóáëèêà Ñóıáè;Suebin tasavalta;x
SUE_presidential_dictatorship;The Senate of the Suebi;Le Sénat des Suèves;Der Senat der Sueben;Senat Suebi;El Senado de los Suevos;Il senato del Suebi;A Suebi Szenátusa;Senátu Suebu;A Suebi Szenátusa;De Senaat van de Suebi;O Senado do Suebi;Ñåíàò Ñóıáè;Suebin senaatti;x
SUE_proletariat_dictatorship;The Commune of the Suebi;La Commune des Suèves;Die Gemeinde der Sueben;Gmina Suebi;La Comuna de Suebi;Il Comune di Suebi;A Suebi községe;Komuna Suebí;A Suebi községe;De gemeente van de Suebi;A Comuna dos Suebi;Êîììóíà Ñóıáû;Suebin kunta;x
SUE_bourgeois_dictatorship;The Senate of the Suebi;Le Sénat des Suèves;Der Senat der Sueben;Senat Suebi;El Senado de los Suevos;Il senato del Suebi;A Suebi Szenátusa;Senátu Suebu;A Suebi Szenátusa;De Senaat van de Suebi;O Senado do Suebi;Ñåíàò Ñóıáè;Suebin senaatti;x
SUE_fascist_dictatorship;The Duchy of the Suebi;Le Duché des Suèves;Das Herzogtum der Sueben;Ksiêstwo Suebi;El ducado de Suebi;Il ducato dei Suebi;A Suebi Duchyája;Vévodství Suebí;A Suebi Duchyája;Het hertogdom van de Suebi;O Ducado do Suebi;Ãåğöîãñòâî Ñóıáè;Suebin herttuatar;x
SUE_theocracy;The Papacy of the Suebi;La Papauté des Suèves;Das Papsttum der Sueben;Papiestwo Suebi;El papado de los suevos;Il Papato dei Suebi;A Suebi papsága;Papeství Suebi;A Suebi papsága;Het pausdom van de Suebi;O Papado do Suebi;Ïàïñòâî Ñóıáè;Suebin papti;x
SUK_ADJ;Sukhothai;Sukhothai;Sukhothai;Sukhothai;Sukhothai;Sukhothai;Sukhothai;Sukhothai;Sukhothai;Sukhothai;Sukhothai;Ñóêõîòàè;Sukhothai;x
SUK;Sukhothai;Sukhothai;Sukhothai;Sukhothai;Sukhothai;Sukhothai;Sukhothai;Sukhothai;Sukhothai;Sukhothai;Sukhothai;Ñóêõîòàè;Sukhothai;x
SUL_ADJ;Sulu;Sulu;Sulu;Sulu;Sulu;Sulu;Sulu;Sulu;Sulu;Sulu;Sulu;Ñóëó;Sulu;x
SUL;Sulu;Sulu;Sulu;Sulu;Sulu;Sulu;Sulu;Sulu;Sulu;Sulu;Sulu;Ñóëó;Sulu;x
SUS_ADJ;Susquehannock;Susquehannock;Susquehannock;Susquehannock;Susquehannock;Susquehannock;Susquehannock;Susquehannock;Susquehannock;Susquehannock;Susquehannock;Ñàñêóıõàííîêè;susquehannockit;x
SUS;Susquehannock;Susquehannock;Susquehannock;Susquehannock;Susquehannock;Susquehannock;Susquehannock;Susquehannock;Susquehannock;Susquehannock;Susquehannock;Ñàñêóıõàííîêè;susquehannockit;x
SWA_ADJ;Swahili;Swahili;Suaheli;suahili;swahili;Swahili;szuahéli;svahilština;szuahéli;Swahili;Swahili;Ñóàõèëè;Suahili;x
SWA;Swahili;Swahili;Suaheli;suahili;swahili;Swahili;szuahéli;svahilština;szuahéli;Swahili;Swahili;Ñóàõèëè;Suahili;x
SYO_ADJ;Soyoan;Soyoan;Soyoan;Soyoan;Soyoan;Soyoano;Soyoan;Soyoan;Soyoan;Soyoan;Soyoan;Ñîåàí;Soyoan;x
SYO;Soyo;Soyo;Soyo;soyo;Soyo;Soyo;Soyo;Soyo;Soyo;Soyo;Soyo;Ñîå;Soyo;x
SYR_ADJ;Syrian;syrien;syrisch;syryjski;Sirio;siriano;szír;Syran;szír;Syrisch;sírio;Ñèğèåö;syyrialainen;x
SYR;Syria;Syrie;Syrien;Syria;Siria;Siria;Szíria;Sırie;Szíria;Syrië;Síria;Ñèğèÿ;Syyria;x
TAC_ADJ;Tachibana;Tachibana;Tachibana;Tachibana;Tachibana;Tachibana;Tachibana;Tachibana;Tachibana;Tachibana;Tachibana;Òàòèáàíà;Tachibana;x
TAC;Tachibana;Tachibana;Tachibana;Tachibana;Tachibana;Tachibana;Tachibana;Tachibana;Tachibana;Tachibana;Tachibana;Òàòèáàíà;Tachibana;x
TAI_ADJ;Taira;Taira;Taira;Taira;Taira;Taira;Taira;Taira;Taira;Taira;Taira;Òàéğà;Taira;x
TAI;Taira;Taira;Taira;Taira;Taira;Taira;Taira;Taira;Taira;Taira;Taira;Òàéğà;Taira;x
TBK_ADJ;Tumbukan;Tumbukan;Tumbukan;Tumbukan;Tumbukan;Tumbukano;Tumbukan;Tumbukan;Tumbukan;Tumbukan;Tumbukan;Òóìáóêàí;Tumbukan;x
TBK;Tumbuka;Tumbuka;Tumbuka;tumbuka;Tumbuka;tumbuka;tumbuka;tumbukština;tumbuka;Tumbuka;Tumbuka;Òóìáóêà;tumbuka;x
TBZ_ADJ;Trebizondian;Trebizondian;Trebizondian;Trebizondian;Trebizondian;Trebisondiano;Trebizondian;Trebizondian;Trebizondian;Trebizondian;Trebizondian;Òğåáèçîíäèàí;Trebizondian;x
TBZ;Trebizond;Trebizond;Trebizond;Trebizondy;Trebizond;Trebisonda;Trebizond;Trebizond;Trebizond;Trebizond;Trebizond;Òğàïåçóíä;Trebizond;x
TER_ADJ;Trierian;Trierien;Trierian;Trierian;Trierian;Triverese;Trierian;Trierian;Trierian;Trierian;Trierian;Òğèåğèàí;Trierian;x
TER;Trier;Trier;Trier;Trier;Trier;Treviri;Trier;Trier;Trier;Trier;Trier;Èñïûòàòåëüíûé Ïğèáîğ;kokeilija;x
TEU_ADJ;Teutonic;teutonique;Deutsch;teutoñski;teutónico;teutonico;teuton;teutonskı;teuton;Germaans;Teutônico;Òåâòîíñêèé;saksalainen;x
TEU_democracy;Teutonia;Teutonie;Teutonia;Teutonia;Teutonia;Teutonia;Teutonia;Teutonia;Teutonia;Teutonia;Teutônia;Òåóòîíèà;Teutonia;x
TEU_proletarian_dictatorship;The Teutonic Proletariate;Le prolétariat teutonique;Das germanische Proletariat;Krzy¿acy Proletariate;El Proletariado Teutónico;il Proletariato Teutonico;A teuton proletariátus;germánskı Proletariate;A teuton proletariátus;de Duitse proletariaat;O Proletariado Teutônico;Òåâòîíñêèé Ïğîëåòàğèàò;Saksalaisen Proletariate;x
TEU;The Teutonic Order;L'Ordre Teutonique;Dem Deutschen Orden;Krzy¿acy;La Orden Teutónica;l'Ordine Teutonico;A Német Lovagrend;germánská objednávka;A Német Lovagrend;de Duitse Orde;A Ordem Teutônica;Òåâòîíñêèé Îğäåí;Saksalaisen ritarikunnan;x
THU_ADJ;Thuringian;Thuringe;Thüringer;Turyñski;Turingia;Turingio;Türingiai;Durynskı;Türingiai;Thüringer;Turíngia;Òşğèíãèè;Thüringenin;x
